Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Protein Dephosphorylation (GO:0006470)	1/124	0.574700468245337	0.650507660135096	0	0	1.18005738880918	0.653641220493557	PTPN6
Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	0.574700468245337	0.650507660135096	0	0	1.18005738880918	0.653641220493557	PYCARD
Positive Regulation Of Defense Response (GO:0031349)	1/124	0.574700468245337	0.650507660135096	0	0	1.18005738880918	0.653641220493557	PYCARD
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	0.574700468245337	0.650507660135096	0	0	1.18005738880918	0.653641220493557	FGR
Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.577631936647085	0.652662419521172	0	0	1.17048149905123	0.642381784654416	SIPA1
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	0.580543345634304	0.654786899605299	0	0	1.16105882352941	0.631373119439706	ITGB2
DNA Metabolic Process (GO:0006259)	2/288	0.589426742014708	0.663627626204503	0	0	1.01408961408961	0.536052676293538	NT5E;SAMHD1
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	1/135	0.605865536938036	0.679725469886312	0	0	1.08258340649693	0.54247951784783	BIN2
Cellular Response To Metal Ion (GO:0071248)	1/135	0.605865536938036	0.679725469886312	0	0	1.08258340649693	0.54247951784783	CPNE5
Regulation Of Cell Cycle (GO:0051726)	2/298	0.608070072017142	0.680995583299622	0	0	0.979329329329329	0.487182215267759	CDK6;SIPA1
Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	1/140	0.619271496319608	0.692319366484068	0	0	1.04337706305544	0.499998285094173	IGFBP4
Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	0.626069765219859	0.698689456791934	0	0	0.946840958605665	0.443399436200616	PYCARD;PTPN6
Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	0.629592651569705	0.701388304818882	0	0	0.940596440596441	0.435197280799959	PYCARD;SCIMP
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	1/146	0.634762333476133	0.703445168860985	0	0	0.999898580121704	0.454458532335205	CMKLR1
Negative Regulation Of Response To External Stimulus (GO:0032102)	1/146	0.634762333476133	0.703445168860985	0	0	0.999898580121704	0.454458532335205	TNFAIP8L2
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	0.634762333476133	0.703445168860985	0	0	0.999898580121704	0.454458532335205	IRS1
Negative Regulation Of Protein Phosphorylation (GO:0001933)	1/149	0.642271457646738	0.709291088009876	0	0	0.979481319554849	0.43365970598988	PTPN6
Skeletal System Development (GO:0001501)	1/149	0.642271457646738	0.709291088009876	0	0	0.979481319554849	0.43365970598988	CMKLR1
Positive Regulation Of Cell Population Proliferation (GO:0008284)	3/483	0.646381637461253	0.712590867687319	0	0	0.904057835820895	0.394499359871108	CDK6;IRS1;PTPN6
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	0.649627300595693	0.71492779181675	0	0	0.959875340864823	0.414048433145353	PYCARD
Ribosome Biogenesis (GO:0042254)	1/155	0.656832968778345	0.721607154280707	0	0	0.941033231474408	0.39554028803529	IGF2BP3
Proteolysis (GO:0006508)	2/330	0.663420016781631	0.727584992497989	0	0	0.882339656729901	0.362065413388766	ANPEP;MMP17
Response To Lipopolysaccharide (GO:0032496)	1/159	0.666212173129722	0.729387465409265	0	0	0.917023454951601	0.372446399349254	PYCARD
Protein Phosphorylation (GO:0006468)	3/500	0.669428177839248	0.731646975779557	0	0	0.872368539595784	0.350108884623362	FGR;CDK6;PTPN6
Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.673076300856924	0.731858338448064	0	0	0.866223109336882	0.342934767831862	RIDA;IGF2BP3
Protein Autophosphorylation (GO:0046777)	1/162	0.673079164808928	0.731858338448064	0	0	0.899799050054805	0.356223539330548	FGR
Mitochondrion Organization (GO:0007005)	1/162	0.673079164808928	0.731858338448064	0	0	0.899799050054805	0.356223539330548	PLD6
Nitrogen Compound Transport (GO:0071705)	1/163	0.675336850462622	0.733057948792761	0	0	0.894199346405229	0.351012297499894	SLC13A4
Membrane Organization (GO:0061024)	1/167	0.684213858596233	0.741426280219467	0	0	0.872475194897236	0.33109103249123	PLEKHA8P1
Double-Strand Break Repair (GO:0006302)	1/168	0.686395198413774	0.742522914808768	0	0	0.867206762944699	0.32633140182572	SAMHD1
Heart Development (GO:0007507)	1/171	0.692849871782444	0.746960388084638	0	0	0.851773356401384	0.312551366556831	MESP2
Metal Ion Transport (GO:0030001)	1/171	0.692849871782444	0.746960388084638	0	0	0.851773356401384	0.312551366556831	SCN4A
Generation Of Neurons (GO:0048699)	1/172	0.694971984693479	0.747978322509083	0	0	0.846749226006192	0.308118278608017	CDK6
Regulation Of Neuron Projection Development (GO:0010975)	1/174	0.699172642935734	0.74995714233816	0	0	0.836875212512751	0.299482139686233	TNR
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.699172642935734	0.74995714233816	0	0	0.836875212512751	0.299482139686233	IRS1
Extracellular Matrix Organization (GO:0030198)	1/176	0.703315868389424	0.753129133941457	0	0	0.827226890756303	0.29114182021926	MMP17
Macromolecule Biosynthetic Process (GO:0009059)	1/183	0.717376034775175	0.766891889027334	0	0	0.795127666451196	0.26410572555128	IGF2BP3
Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	0.719329876843117	0.767688187891394	0	0	0.790742526518804	0.260498443701528	ACP6
Endocytosis (GO:0006897)	1/189	0.728899762166405	0.776596223113535	0	0	0.769516583229036	0.243335808206161	ITGB2
Transcription By RNA Polymerase II (GO:0006366)	1/192	0.734485467313334	0.779930220307638	0	0	0.757314444102248	0.233695930280691	EAF2
Protein Localization To Membrane (GO:0072657)	1/192	0.734485467313334	0.779930220307638	0	0	0.757314444102248	0.233695930280691	ITGB2
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.735874974445721	0.780101183260488	0	0	0.765733372629924	0.234846632218209	CDK6;PTPN6
Regulation Of Programmed Cell Death (GO:0043067)	1/195	0.739956907542795	0.783121060482792	0	0	0.74548969072165	0.2245141558969	PTPN6
Anterograde Trans-Synaptic Signaling (GO:0098916)	1/199	0.747078419958661	0.789342423749999	0	0	0.730280748663102	0.212938999363815	GRIK4
Organic Substance Transport (GO:0071702)	1/201	0.750566228998859	0.791710224940657	0	0	0.722904411764706	0.207421072690423	PLEKHA8P1
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	1/207	0.760745735685397	0.799790632715608	0	0	0.701634780125643	0.191866307530937	IGFBP4
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.760745735685397	0.799790632715608	0	0	0.701634780125643	0.191866307530937	CDK6
Regulation Of Cell Growth (GO:0001558)	1/227	0.791790086632216	0.831052404977615	0	0	0.638892503904217	0.149155182342689	SIPA1
Phosphorylation (GO:0016310)	2/429	0.795784431072733	0.833866524308887	0	0	0.674334287449042	0.154036121224509	FGR;CDK6
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	1/232	0.798904536904489	0.835756805493164	0	0	0.624904507257448	0.14029969716667	PYCARD
Translation (GO:0006412)	1/234	0.801682267313341	0.835908439645273	0	0	0.619477404695784	0.136931097526187	IGF2BP3
Positive Regulation Of GTPase Activity (GO:0043547)	1/234	0.801682267313341	0.835908439645273	0	0	0.619477404695784	0.136931097526187	SIPA1
Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.842383713228884	0.876907635902199	0	0	0.54171273772667	0.0929143803255579	IRS1
Positive Regulation Of Gene Expression (GO:0010628)	2/480	0.844280612354566	0.877443844263746	0	0	0.600805826747249	0.10169861891526	FGR;VSIR
Chemical Synaptic Transmission (GO:0007268)	1/273	0.848837219042052	0.880737964202129	0	0	0.529600994809689	0.0867951650241493	GRIK4
Monoatomic Cation Transmembrane Transport (GO:0098655)	1/281	0.857035576641416	0.887793786569819	0	0	0.514259453781513	0.0793378134504168	SCN4A
Positive Regulation Of Cell Differentiation (GO:0045597)	1/283	0.859015225009372	0.887962131190676	0	0	0.510560075093867	0.0775891167000074	CMKLR1
Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	0.859994819972072	0.887962131190676	0	0	0.50872999376429	0.0767311919908288	SCN4A
Regulation Of Apoptotic Process (GO:0042981)	3/705	0.865791149768198	0.892495746920139	0	0	0.611079219288175	0.0880635832749531	PYCARD;CALHM2;PTPN6
Protein Modification Process (GO:0036211)	3/711	0.869559742078794	0.894927773452243	0	0	0.605710852517076	0.0846591392021471	FGR;CDK6;PTPN6
Gene Expression (GO:0010467)	1/296	0.871235908433693	0.895201944749831	0	0	0.487736789631107	0.0672308540362654	IGF2BP3
Protein Transport (GO:0015031)	1/313	0.885643219081352	0.908535450915442	0	0	0.460760746606335	0.055955290404662	STEAP3
Organelle Assembly (GO:0070925)	1/322	0.89261050662074	0.9142059221035	0	0	0.447636063771303	0.0508536753515913	SYNPO
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.897019554437497	0.9172422175005	0	0	0.439287641662169	0.047740734223682	BIN2
Regulation Of Cell Population Proliferation (GO:0042127)	3/766	0.899999640506295	0.918809922381828	0	0	0.560435046262788	0.0590479493257559	CDK6;IRS1;PTPN6
Positive Regulation Of Cellular Process (GO:0048522)	2/594	0.917236470888993	0.934903947053789	0	0	0.482257257257257	0.0416621878163743	IRS1;PTPN6
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	0.919943642048016	0.936160597276426	0	0	0.394992707826932	0.0329593249564199	VSIR
Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	0.926910357305037	0.941740923021918	0	0	0.381081821026283	0.0289235081174896	SH2D3C
DNA Damage Response (GO:0006974)	1/384	0.93040881466685	0.943785299222763	0	0	0.373982491168791	0.0269758072735532	SAMHD1
Organelle Organization (GO:0006996)	1/418	0.945174674352574	0.957234319320389	0	0	0.342890393567499	0.0193340558821426	SIPA1
Regulation Of Gene Expression (GO:0010468)	4/1127	0.953899796020061	0.964532437058501	0	0	0.501878025428665	0.023686960840779	CDK6;IGF2BP3;BTN3A2;VSIR
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	0.958023066473361	0.966074118523936	0	0	0.313639301874596	0.013449927028219	ELK3
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	3/938	0.958467235700913	0.966074118523936	0	0	0.453220528374172	0.0192255694778313	EAF2;SSBP4;ELK3
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	7/2028	0.988537100254877	0.994803579495796	0	0	0.475370151866936	0.00548059249189126	MESP2;ZNF71;EBF1;EAF2;ZNF404;SSBP4;ELK3
Positive Regulation Of DNA-templated Transcription (GO:0045893)	3/1243	0.992382752467701	0.996806865598118	0	0	0.336236157920077	0.0025709984890151	EAF2;SSBP4;ELK3
Negative Regulation Of DNA-templated Transcription (GO:0045892)	2/1025	0.993889543684647	0.996806865598118	0	0	0.272835885739112	0.00167226613482152	ZNF404;ELK3
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	0.995237091006624	0.996806865598118	0	0	0.184315655396017	0.000879975982984303	ZNF404
Regulation Of DNA-templated Transcription (GO:0006355)	4/1922	0.999406241564322	0.999406241564322	0	0	0.281386469301512	0.000167125210746618	MESP2;ZNF71;EBF1;ELK3
