Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	PPARG
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	1/33	0.1469255107829	0.252494211123206	0	0	6.53684210526316	12.5365489531719	PTK2
Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	1/34	0.151027029770598	0.257161621334156	0	0	6.3384370015949	11.9815249822075	PTK2
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/34	0.151027029770598	0.257161621334156	0	0	6.3384370015949	11.9815249822075	RPTOR
Embryonic Limb Morphogenesis (GO:0030326)	1/34	0.151027029770598	0.257161621334156	0	0	6.3384370015949	11.9815249822075	CYP26B1
Purine Nucleotide Metabolic Process (GO:0006163)	1/34	0.151027029770598	0.257161621334156	0	0	6.3384370015949	11.9815249822075	FHIT
Negative Regulation Of JNK Cascade (GO:0046329)	1/34	0.151027029770598	0.257161621334156	0	0	6.3384370015949	11.9815249822075	F2RL1
Monoatomic Cation Transmembrane Transport (GO:0098655)	3/281	0.152792480112786	0.25888701982885	0	0	2.27732652587607	4.27835553965483	SLC36A1;KCNH2;CNGA2
Positive Regulation Of Protein Kinase Activity (GO:0045860)	2/145	0.153767025210224	0.25888701982885	0	0	2.94018747210237	5.50496194447073	RPTOR;PTK2
Positive Regulation Of Cell Differentiation (GO:0045597)	3/283	0.155071128536967	0.25888701982885	0	0	2.26082949308756	4.21389537261081	TNXB;PPARG;PTK2
Action Potential (GO:0001508)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	KCNH2
Neutral Amino Acid Transport (GO:0015804)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	SLC36A1
Response To Nutrient Levels (GO:0031667)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	RPTOR
Endoderm Formation (GO:0001706)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	MMP9
Skeletal Muscle Organ Development (GO:0060538)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	WT1
Glutamate Receptor Signaling Pathway (GO:0007215)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	GRM8
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	MYADM
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/35	0.15510903343194	0.25888701982885	0	0	6.15170278637771	11.4644792109869	FHIT
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	2/146	0.155440464056519	0.258974417674056	0	0	2.91962174940898	5.43485395572526	RPTOR;PRR5L
Defense Response To Symbiont (GO:0140546)	2/148	0.158797960097142	0.261435853888986	0	0	2.87933547070825	5.29833020349182	RSAD2;F2RL1
Regulation Of Intracellular Protein Transport (GO:0033157)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	PRR5L
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	HTR2C
Blood Vessel Diameter Maintenance (GO:0097746)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	F2RL1
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	RPTOR
Regulation Of Trans-Synaptic Signaling (GO:0099177)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	IQSEC2
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	HLA-DRB1
Negative Regulation Of T Cell Proliferation (GO:0042130)	1/36	0.159171613628531	0.261435853888986	0	0	5.97563909774436	10.9818641748964	HLA-DRB1
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	PPARG
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	PPARG
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	PPARG
Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	F2RL1
Aortic Valve Morphogenesis (GO:0003180)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	ROBO2
Positive Regulation Of Immune Effector Process (GO:0002699)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	HLA-DRB1
Ventricular Septum Development (GO:0003281)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	ROBO2
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	PIBF1
Positive Regulation Of Signaling (GO:0023056)	1/37	0.163214861842966	0.263873504861101	0	0	5.8093567251462	10.5305499185177	TNXB
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	7/938	0.164099022761421	0.264841553256693	0	0	1.60285545323984	2.89681699615372	MED11;WT1;TFE3;HOXB3;HOXC4;F2RL1;PPARG
Response To cAMP (GO:0051591)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	WT1
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	KL
Response To Peptide (GO:1901652)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	MMP9
Fatty Acid Transport (GO:0015908)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	PPARG
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	F2RL1
mRNA Transcription By RNA Polymerase II (GO:0042789)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	PPARG
Maturation Of SSU-rRNA (GO:0030490)	1/38	0.167238869060356	0.266662664068746	0	0	5.65206258890469	10.1077651561587	NGDN
Epithelium Development (GO:0060429)	2/154	0.168950309758435	0.26708265150786	0	0	2.76483762597984	4.91629777309432	WT1;PPARG
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	HLA-DRB1
Negative Regulation Of Mitochondrion Organization (GO:0010823)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	PPARG
Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	FHIT
Negative Regulation Of Protein Secretion (GO:0050709)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	RSAD2
Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	FHIT
Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	KCNH2
Neuron Projection Extension (GO:1990138)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	TMEM108
Axonal Transport (GO:0098930)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	TMEM108
Odontogenesis (GO:0042476)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	BCOR
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	HTR2C
Positive Regulation Of Intracellular Transport (GO:0032388)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	PRR5L
Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)	1/39	0.171243725912906	0.26708265150786	0	0	5.50304709141274	9.71104802033864	RPTOR
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	4/452	0.172435855546778	0.267896205841419	0	0	1.88819875776398	3.31894353369271	DLX4;NFIL3;WT1;APBB3
Regulation Of Gene Expression (GO:0010468)	8/1127	0.17337014988279	0.267896205841419	0	0	1.52611909984564	2.67425875075156	DLX4;NFIL3;WT1;MYADM;PPARG;APBB3;POU3F3;FGF4
Regulation Of Glycolytic Process (GO:0006110)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	RPTOR
Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	RSAD2
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	STMN2
Regulation Of Microtubule Polymerization (GO:0031113)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	STMN2
Aortic Valve Development (GO:0003176)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	ROBO2
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	HTR2C
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	RPTOR
Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	HLA-DRB1
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	HLA-DRB1
Positive Regulation Of Wound Healing (GO:0090303)	1/40	0.175229522570842	0.267896205841419	0	0	5.36167341430499	9.33820464914985	PTK2
Peptide Biosynthetic Process (GO:0043043)	2/158	0.175779594834563	0.26829517106328	0	0	2.69339879978178	4.68253945371982	MRPL3;RPLP2
Regulation Of Chemokine Production (GO:0032642)	1/41	0.17919634880774	0.271279301294588	0	0	5.22736842105263	8.98727419032195	F2RL1
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.17919634880774	0.271279301294588	0	0	5.22736842105263	8.98727419032195	KCNH2
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	1/41	0.17919634880774	0.271279301294588	0	0	5.22736842105263	8.98727419032195	MMP9
Heart Contraction (GO:0060047)	1/41	0.17919634880774	0.271279301294588	0	0	5.22736842105263	8.98727419032195	KCNH2
Positive Regulation Of Ossification (GO:0045778)	1/41	0.17919634880774	0.271279301294588	0	0	5.22736842105263	8.98727419032195	KL
Amino Acid Transmembrane Transport (GO:0003333)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	SLC36A1
Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	WT1
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	PTK2
Stress-Activated MAPK Cascade (GO:0051403)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	DUSP9
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	KCNH2
Monoatomic Cation Transport (GO:0006812)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	CNGA2
Regulation Of Axonogenesis (GO:0050770)	1/42	0.183144293925659	0.274125652843567	0	0	5.09961489088575	8.65649910635914	ROBO2
Regulation Of Primary Metabolic Process (GO:0080090)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	PPARG
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	HLA-DRB1
Response To Amyloid-Beta (GO:1904645)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	MMP9
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	KL
Positive Regulation Of Stress Fiber Assembly (GO:0051496)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	ARHGEF10
Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	MED11
mRNA Transcription (GO:0009299)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	PPARG
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	PPARG
Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	PTK2
Regulation Of Cellular Component Size (GO:0032535)	1/43	0.187073446888762	0.275562156686939	0	0	4.97794486215539	8.34429986315675	RPTOR
Bone Development (GO:0060348)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	CYP26B1
Regulation Of Viral Entry Into Host Cell (GO:0046596)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	HLA-DRB1
Positive Regulation Of Biosynthetic Process (GO:0009891)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	RPTOR
Positive Regulation Of Chemotaxis (GO:0050921)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	F2RL1
Extracellular Matrix Disassembly (GO:0022617)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	MMP9
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/44	0.190983896201748	0.278668326533368	0	0	4.86193390452876	8.0492532812989	HLA-DRB1
Regulation Of Cytokine Production (GO:0001817)	2/167	0.191299689631222	0.278690913622879	0	0	2.54532559638943	4.20974970194891	PLD3;HLA-DRB1
Regulation Of Protein Modification Process (GO:0031399)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	PTK2
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	PTK2
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	PRR5L
Hexose Metabolic Process (GO:0019318)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	CHST1
Natural Killer Cell Activation (GO:0030101)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	NFIL3
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	1/45	0.194875729950532	0.281251442292525	0	0	4.7511961722488	7.77007393987043	BDNF
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	PLD3
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	MMP9
Regulation Of mRNA Catabolic Process (GO:0061013)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	PRR5L
Amino Acid Transport (GO:0006865)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	SLC36A1
Cardiac Conduction (GO:0061337)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	KCNH2
Cellular Component Disassembly (GO:0022411)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	MMP9
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	1/46	0.198749035823811	0.283752469606918	0	0	4.64538011695906	7.50559814926295	TFE3
Positive Regulation Of Gene Expression (GO:0010628)	4/480	0.199367223076839	0.284197823372207	0	0	1.77457069784436	2.86168479698814	WT1;PPARG;POU3F3;FGF4
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	2/172	0.200001093208121	0.284228199842476	0	0	2.46983729662078	3.97503628253116	ROBO2;UNC5D
Generation Of Neurons (GO:0048699)	2/172	0.200001093208121	0.284228199842476	0	0	2.46983729662078	3.97503628253116	IRX4;LHX5
Neuron Differentiation (GO:0030182)	2/173	0.201747256007849	0.284873363994756	0	0	2.45526937912156	3.93024685723301	IRX4;LHX5
Positive Regulation Of Cell Population Proliferation (GO:0008284)	4/483	0.20232764057508	0.284873363994756	0	0	1.76318416991922	2.81733364581027	TNXB;POU3F3;PTK2;FGF4
Negative Regulation Of Hydrolase Activity (GO:0051346)	1/47	0.20260390111696	0.284873363994756	0	0	4.5441647597254	7.25477009070381	CPEB2
Positive Regulation Of TOR Signaling (GO:0032008)	1/47	0.20260390111696	0.284873363994756	0	0	4.5441647597254	7.25477009070381	RPTOR
Positive Regulation Of Lymphocyte Activation (GO:0051251)	1/47	0.20260390111696	0.284873363994756	0	0	4.5441647597254	7.25477009070381	HLA-DRB1
Insulin Receptor Signaling Pathway (GO:0008286)	1/47	0.20260390111696	0.284873363994756	0	0	4.5441647597254	7.25477009070381	IRS4
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	1/47	0.20260390111696	0.284873363994756	0	0	4.5441647597254	7.25477009070381	MMP9
Regulation Of Neuron Projection Development (GO:0010975)	2/174	0.203495244207311	0.285693777041429	0	0	2.44087085601188	3.88614135310928	BDNF;STMN2
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	2/175	0.205245000870573	0.287652707147709	0	0	2.42663878981675	3.84270600862683	F2RL1;HLA-DRB1
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.206440412672817	0.287652707147709	0	0	4.44725643896976	7.01662979135611	MMP9
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/48	0.206440412672817	0.287652707147709	0	0	4.44725643896976	7.01662979135611	F2RL1
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.206440412672817	0.287652707147709	0	0	4.44725643896976	7.01662979135611	F2RL1
Myelination (GO:0042552)	1/48	0.206440412672817	0.287652707147709	0	0	4.44725643896976	7.01662979135611	ARHGEF10
Positive Regulation Of Hydrolase Activity (GO:0051345)	2/176	0.206996469467681	0.287995087955034	0	0	2.41257031058939	3.79992741198987	F2RL1;RGS6
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/49	0.21025865699509	0.290789916082628	0	0	4.35438596491228	6.79030265440122	FAAH2
Proton Transmembrane Transport (GO:1902600)	1/49	0.21025865699509	0.290789916082628	0	0	4.35438596491228	6.79030265440122	SLC36A1
Negative Regulation Of T Cell Activation (GO:0050868)	1/49	0.21025865699509	0.290789916082628	0	0	4.35438596491228	6.79030265440122	HLA-DRB1
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	1/49	0.21025865699509	0.290789916082628	0	0	4.35438596491228	6.79030265440122	MMP9
G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	HTR2C
Regulation Of Epithelial Cell Migration (GO:0010632)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	PTK2
Regulation Of Interleukin-12 Production (GO:0032655)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	PIBF1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	BDNF
Positive Regulation Of Developmental Growth (GO:0048639)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	BDNF
Mitotic Metaphase Plate Congression (GO:0007080)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	PIBF1
Negative Regulation Of Cell Projection Organization (GO:0031345)	1/50	0.214058720124535	0.29298892666013	0	0	4.26530612244898	6.57499032398412	STMN2
Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	F2RL1
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	F2RL1
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	ARHGEF10
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	HLA-DRB1
Metaphase Plate Congression (GO:0051310)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	PIBF1
Negative Regulation Of MAP Kinase Activity (GO:0043407)	1/51	0.217840687742876	0.295549938926007	0	0	4.17978947368421	6.36996268304818	PPARG
Macromolecule Biosynthetic Process (GO:0009059)	2/183	0.219300041852553	0.297095531152072	0	0	2.31844363465381	3.51780798828996	MRPL3;RPLP2
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	GRM8
Arachidonic Acid Metabolic Process (GO:0019369)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	FAAH2
Neurotransmitter Transport (GO:0006836)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	GABRA2
Regulation Of Peptide Hormone Secretion (GO:0090276)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	HTR2C
Cartilage Development (GO:0051216)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	FGF4
Icosanoid Metabolic Process (GO:0006690)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	FAAH2
Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261)	1/52	0.221604645104967	0.297180795747701	0	0	4.09762641898865	6.17455083177755	MED11
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	2/186	0.224593232878477	0.299606630840548	0	0	2.28029602220167	3.4055408548939	MYADM;PPARG
Negative Regulation Of Metabolic Process (GO:0009892)	1/53	0.225350677076188	0.299606630840548	0	0	4.01862348178138	5.98814090529979	TFE3
Negative Regulation Of Viral Genome Replication (GO:0045071)	1/53	0.225350677076188	0.299606630840548	0	0	4.01862348178138	5.98814090529979	RSAD2
Blood Vessel Morphogenesis (GO:0048514)	1/53	0.225350677076188	0.299606630840548	0	0	4.01862348178138	5.98814090529979	WT1
Carboxylic Acid Transport (GO:0046942)	1/53	0.225350677076188	0.299606630840548	0	0	4.01862348178138	5.98814090529979	SLC36A1
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.225350677076188	0.299606630840548	0	0	4.01862348178138	5.98814090529979	F2RL1
ERBB Signaling Pathway (GO:0038127)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PTK2
Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PTK2
Negative Regulation Of Neuron Projection Development (GO:0010977)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	STMN2
Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	AZIN1
Regulation Of Lipid Metabolic Process (GO:0019216)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PPARG
Peptidyl-Tyrosine Modification (GO:0018212)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PTK2
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PPARG
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/54	0.22907886813447	0.301112166613015	0	0	3.94260178748759	5.81016861902901	PPARG
Defense Response To Virus (GO:0051607)	2/189	0.229896527212809	0.30133330120549	0	0	2.24337239731483	3.29803998346794	RSAD2;F2RL1
Endocytosis (GO:0006897)	2/189	0.229896527212809	0.30133330120549	0	0	2.24337239731483	3.29803998346794	NEURL1B;TMEM108
Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	1/55	0.232789302346206	0.304265454334197	0	0	3.86939571150097	5.6401144441697	GRM8
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	1/55	0.232789302346206	0.304265454334197	0	0	3.86939571150097	5.6401144441697	PIBF1
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	1/56	0.236482063444951	0.307360441004081	0	0	3.79885167464115	5.47749932855089	MED11
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)	1/56	0.236482063444951	0.307360441004081	0	0	3.79885167464115	5.47749932855089	MED11
Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)	1/56	0.236482063444951	0.307360441004081	0	0	3.79885167464115	5.47749932855089	MED11
Regulation Of Cation Channel Activity (GO:2001257)	1/56	0.236482063444951	0.307360441004081	0	0	3.79885167464115	5.47749932855089	MMP9
Regulation Of Signal Transduction (GO:0009966)	2/193	0.236980957583439	0.307578082010393	0	0	2.19594519327169	3.16166806407405	TMEM108;RGS6
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)	1/57	0.240157234640231	0.310398208560076	0	0	3.73082706766917	5.32188089843228	MED11
Striated Muscle Contraction (GO:0006941)	1/57	0.240157234640231	0.310398208560076	0	0	3.73082706766917	5.32188089843228	KCNH2
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.240157234640231	0.310398208560076	0	0	3.73082706766917	5.32188089843228	F2RL1
Renal System Development (GO:0072001)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	WT1
Eye Development (GO:0001654)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	WT1
Positive Regulation Of Mitochondrion Organization (GO:0010822)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	MMP9
Glycosaminoglycan Biosynthetic Process (GO:0006024)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	CHST1
Positive Regulation Of Type II Interferon Production (GO:0032729)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	F2RL1
Memory (GO:0007613)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	BDNF
Muscle Organ Development (GO:0007517)	1/58	0.243814898917578	0.3120830706145	0	0	3.665189289012	5.17285006846245	MKX
Transcription Preinitiation Complex Assembly (GO:0070897)	1/59	0.247455138759275	0.315660160539109	0	0	3.60181488203267	5.03002802527972	MED11
Heart Morphogenesis (GO:0003007)	1/59	0.247455138759275	0.315660160539109	0	0	3.60181488203267	5.03002802527972	PTK2
