shangluo central hospital	2
sheds light	2
short-stature patient	2
short-stature patients	2
short palindromic	2
short palindromic repeats	2
short stature accompanied	2
short stature caused	2
showed bidirectional expression	2
showed bidirectional expression patterns	2
showed bidirectional regulation	2
signal-regulated kinase	2
signal pathway	2
signal transduction	2
signaling modules	2
signaling pathway activation	2
signature groups	2
signatures based	2
significance statement	2
significance statement substance	2
significant effect	2
significant functions	2
significantly differentially expressed mrnas	2
significantly lower	2
significantly overlapping	2
significantly reduced	2
significantly upregulated	2
silencing-induced growth	2
silencing-induced growth inhibition	2
silencing caused	2
silencing caused opposite	2
silencing caused opposite results	2
silencing decreased	2
silencing experiments	2
silencing otud5	2
silencing otud5 significantly	2
silencing otud5 significantly reduced	2
silencing prominently	2
silencing prominently attenuated	2
silencing prominently suppressed	2
similar bidirectional expression	2
simple assay	2
simultaneously regulates	2
single-cell levels	2
single nucleotide	2
single nucleotide variants	2
sites remain	2
sites remain viable	2
sites showed	2
sites showed bidirectional	2
sites showed bidirectional regulation	2
skewed x-chromosome	2
skewed x-chromosome inactivation	2
skewed x-inactivation	2
slc38a1 protein	2
slc38a1 protein levels	2
slc38a1 silencing	2
slc38a1 silencing prominently	2
slc38a1 silencing prominently attenuated	2
slc38a1 stability	2
slower infection	2
slower infection spread	2
small hands	2
small interfering	2
small proportion	2
small vesicles	2
smc1a downregulation	2
smc1a knockdown significantly downregulated	2
smc1a overexpression	2
smc1a overexpression group	2
smc1a promotes	2
smc1a promotes tumor	2
smc1a promotes tumor growth	2
smc1a remain	2
sodium excretion	2
solute carrier family	2
south australian clinical genetics	2
south australian clinical genetics service	2
south australian myositis	2
south australian myositis database	2
sparse lateral	2
sparse lateral eyebrow	2
spatial region	2
spatial transcriptomics	2
spatial transcriptomics identified	2
spatial transcriptomics identified stable	2
spatial transcriptomics profiles	2
spatial transcriptomics technique	2
spatially specific	2
spatially specific protein	2
specific clinical	2
specific clinical findings	2
specific demethylase	2
specific immune	2
specific immune response	2
specific kdm6a	2
specific kdm6a deficiency	2
specific neointimal	2
specific neointimal transcriptomic	2
specific neointimal transcriptomic atlas	2
specific protein	2
spectrometry analysis	2
spectrometry analysis revealed	2
spectrometry analysis revealed solute	2
spectrometry analysis revealed solute carrier	2
spectrum disorder	2
speech development	2
spiny neuron	2
spiny neuron subtypes	2
splicing provide	2
sporadic female	2
sporadic female patient	2
sporadic intellectual	2
sporadic intellectual disability	2
sporadic patients	2
sporadic patients corroborates	2
sporadic patients corroborates previous	2
sporadic patients corroborates previous estimates	2
spreading infection	2
srcap variant	2
stabilizes traf4	2
stable expression	2
state university	2
state university college	2
statement substance	2
stature accompanied	2
stature caused	2
step-by-step genetic	2
step-by-step genetic analysis	2
stimulatory effect	2
stmn1 signaling	2
stmn1 signaling pathway	2
stmn1 signaling pathway activation	2
striking sex-dependent	2
striking sex-dependent effects	2
strongly skewed x-inactivation	2
studies based	2
studies demonstrate exposure	2
study sheds light	2
sub-microscopic duplications	2
subcutaneous tumour	2
subcutaneous tumour model	2
subsequent recruitment	2
subsequently focal	2
subsequently focal adhesion	2
subsequently focal adhesion kinase	2
substantial prevalence	2
substrate molecules	2
subtype-specific bidirectional	2
subtype-specific bidirectional expression	2
suppress interferon	2
suppresses otud5 transcription	2
survival analysis	2
synaptic signaling	2
syndrome-like phenotypes	2
syndrome comprise	2
syndrome comprise hemizygous	2
syndrome comprise hemizygous mutations	2
syndrome comprise hemizygous mutations affecting	2
syndrome samples	2
system abnormalities	2
system induced	2
systematic screening	2
systemic knockout	2
systems medicine	2
systems mimic	2
systems mimic cocaine	2
systems mimic cocaine induced	2
systems mimic cocaine induced bidirectional	2
systolic pressure	2
t-cell inflammatory	2
t-cell inflammatory microenvironment	2
tak243-binding mutation	2
tak243 resistance	2
tak243 treatment promoted	2
tak243 treatment promoted apoptosis	2
target enrichment	2
target genes	2
target interventions	2
target protein	2
target switch	2
targeted enrichment	2
targets osteopontin	2
targets regulating	2
targets regulating osteogenic	2
targets regulating osteogenic differentiation	2
tested negative	2
theme inflammation	2
thirteen pathogenic variants	2
thoracic surgery	2
thoracic tumor	2
thoracic tumor research	2
thoracic tumor research institute	2
tissue-specific manner	2
tissue correlated	2
tolerance compared	2
tools combined	2
traf4 expression	2
traf4 expression levels	2
traf4 stability	2
transcript displayed	2
transcript displayed higher	2
transcript displayed higher counts	2
transcript exhibits	2
transcript exhibits evolutionary	2
transcript exhibits evolutionary conservation	2
transcript levels	2
transcription activity	2
transcription factor early	2
transcription factor early growth	2
transcription factor early growth response	2
transcription factors	2
transcription polymerase	2
transcription polymerase chain	2
transcription polymerase chain reaction	2
transcription regulations	2
transcription start	2
transcriptional activation	2
transcriptional activity	2
transcriptional control	2
transcriptional regulator	2
transcriptome sequencing	2
transcriptome sequencing technology	2
transcriptomic atlas	2
transcriptomic patterns	2
transcriptomic profiles	2
transcriptomics identified	2
transcriptomics identified stable	2
transcriptomics profiles	2
transcriptomics technique	2
transcripts consistent	2
transfecting cells	2
transgenic mouse	2
transgenic overexpression	2
transl oncol	2
transplantation model	2
treatment development	2
treatment development based	2
treatment promoted	2
treatment promoted apoptosis	2
tubular function	2
tubule cells	2
tubule cells plays	2
tubule cells promotes	2
tubule cells promotes kidney	2
tubule cells promotes kidney aging	2
tumor-suppressing effects	2
tumor cells	2
tumor immune	2
tumor immune single-cell	2
tumor molecular	2
tumor molecular diagnosis	2
tumor protease	2
tumor protease deubiquitinase	2
tumor research	2
tumor research institute	2
tumor tissues	2
tumorigenic activity	2
tumour model	2
tumour progression	2
turned negative	2
typical neointimal	2
typical neointimal formation	2
typical neointimal formation commenced	2
tyrosine kinase	2
uba1b protein	2
uba1b protein isoform	2
uba1c protein	2
uba1c protein isoform	2
uba1m41l cells	2
uba1m41l cells contained	2
uba1m41l cells restored	2
uba1m41l cells restored polyubiquitination	2
uba1m41l expression	2
uba1wt cells	2
ubiquitin-mediated proteasomal	2
ubiquitin-mediated proteasomal degradation	2
ubiquitination levels	2
unaffected female	2
unaffected individuals	2
understanding short	2
understanding short stature	2
unexplained intellectual	2
unexplained intellectual disability	2
unfavorable clinical	2
unfavorable clinical presentation	2
unique chimeric transcript	2
unique chimeric transcript exhibits	2
unique chimeric transcript exhibits evolutionary	2
university cancer center	2
university cancer hospital	2
unlimited self-renewal	2
unsolved neurodevelopmental	2
unsolved neurodevelopmental disease	2
unsolved neurodevelopmental disease cases	2
upregulates otud5	2
upregulates otud5 transcription	2
uty-expressing female	2
uty-overexpressing transgenic	2
uty-overexpressing transgenic mouse	2
vaccine candidates	2
variant detected	2
variants compared	2
variants found	2
vascular endothelial	2
vascular endothelial growth	2
vascular endothelial growth factor	2
vascular inflammation	2
vascular remodeling	2
vascular surgery	2
ventricular systolic	2
ventricular systolic pressure	2
vexas syndrome	2
vexas syndrome comprise	2
vexas syndrome comprise hemizygous	2
vexas syndrome comprise hemizygous mutations	2
vexas syndrome samples	2
viral replication	2
viral replication complexes	2
vitro growth	2
water reabsorption	2
with-no-lysine kinase	2
wound scratchy	2
x-chromosomal defects	2
x-chromosomal protein	2
x-chromosome inactivation	2
x-linked defects	2
x-linked disorders	2
x-linked histone	2
x-linked histone demethylases	2
x-linked histone demethylases kdm5c	2
x-linked intellectual	2
x-linked intellectual disability	2
x-linked variants	2
xdrop long-dna	2
xdrop long-dna technology	2
y-linked homologue	2
yat-sen university cancer	2
yat-sen university cancer center	2
β-catenin signaling pathway	2
